,OCC 1972-1982,OCC 1983-1991,OCC 1992-Aug1995,OCC Sept1995-2002,OCC 2003-2010,OCC 2011-2019,OCC 2020+
3710,153,235,235,235,2900,2900,2905
3711,153,235,235,235,2900,2900,5040
3712,482,523,523,523,2900,2900,2905
3713,482,523,523,523,2900,2900,5040
3714,155,216,216,216,2900,2900,2905
3715,155,216,216,216,2900,2900,5040
3716,194,194,194,194,2900,2900,2905
3717,194,194,194,194,2900,2900,5040
3718,153,228,228,228,2900,2900,2905
3719,153,228,228,228,2900,2900,5040
3720,245,55,55,55,2900,2900,2905
3721,245,55,55,55,2900,2900,5040
3722,175,194,194,194,2900,2900,2905
3723,175,194,194,194,2900,2900,5040
3724,83,235,235,235,2900,2900,2905
3725,83,235,235,235,2900,2900,5040
3726,195,235,235,235,2900,2900,2905
3727,195,235,235,235,2900,2900,5040
3728,162,235,235,235,2900,2900,2905
3729,162,235,235,235,2900,2900,5040
3730,161,216,216,216,2900,2900,2905
3731,161,216,216,216,2900,2900,5040
3732,190,194,194,194,2900,2900,2905
3733,190,194,194,194,2900,2900,5040
3734,485,523,523,523,2900,2900,2905
3735,485,523,523,523,2900,2900,5040
3736,162,216,216,216,2900,2900,2905
3737,162,216,216,216,2900,2900,5040
3738,433,523,523,523,2900,2900,2905
3739,433,523,523,523,2900,2900,5040
3740,640,235,235,235,2900,2900,2905
3741,640,235,235,235,2900,2900,5040
3742,321,216,216,216,2900,2900,2905
3743,321,216,216,216,2900,2900,5040
3744,165,235,235,235,2900,2900,2905
3745,165,235,235,235,2900,2900,5040
3746,191,189,189,189,2910,2910,2910
3747,645,774,774,774,2910,2910,2910
3748,183,774,774,774,2910,2910,2910
3749,515,774,774,774,2910,2910,2910
3750,153,189,189,189,2910,2910,2910
3751,155,216,216,216,2920,2920,2920
3752,162,216,216,216,2920,2920,2920
3753,161,216,216,216,2920,2920,2920
3754,153,189,189,189,2920,2920,2920
3755,321,216,216,216,2920,2920,2920
3756,184,195,195,195,2920,2920,2920
3757,471,216,216,216,2920,2920,2920
3758,191,189,189,189,2920,2920,2920
3759,153,228,228,228,2920,2920,2920
3760,171,228,228,228,2920,2920,2920
3761,171,228,228,228,2960,2960,2970
3762,153,228,228,228,2960,2960,2970
3763,61,89,89,89,3000,3000,3000
3764,73,89,89,89,3000,3000,3000
3765,62,85,85,85,3010,3010,3010
3766,74,97,97,97,3030,3030,3030
3767,63,87,87,87,3040,3040,3040
3768,64,96,96,96,3050,3050,3050
3769,65,84,84,84,3060,3060,3070
3770,65,84,84,84,3060,3060,3065
3771,65,84,84,84,3060,3060,3090
3772,65,84,84,84,3060,3060,3100
3773,195,84,84,84,3060,3060,3070
3774,195,84,84,84,3060,3060,3065
3775,195,84,84,84,3060,3060,3090
3776,195,84,84,84,3060,3060,3100
3777,10,45,45,45,3060,3060,3070
3778,10,45,45,45,3060,3060,3065
3779,10,45,45,45,3060,3060,3090
3780,10,45,45,45,3060,3060,3100
3781,45,45,45,45,3060,3060,3070
3782,45,45,45,45,3060,3060,3065
3783,45,45,45,45,3060,3060,3090
3784,45,45,45,45,3060,3060,3100
3785,212,84,84,84,3060,3060,3070
3786,212,84,84,84,3060,3060,3065
3787,212,84,84,84,3060,3060,3090
3788,212,84,84,84,3060,3060,3100
3789,15,45,45,45,3060,3060,3070
3790,15,45,45,45,3060,3060,3065
3791,15,45,45,45,3060,3060,3090
3792,15,45,45,45,3060,3060,3100
3793,84,446,208,208,3110,3110,3110
3794,NA,106,106,106,3110,3110,3110
3795,922,446,208,208,3110,3110,3110
3796,85,208,208,208,3110,3110,3110
3797,452,208,208,208,3110,3110,3110
3798,NA,106,208,208,3110,3110,3110
3799,71,88,88,88,3120,3120,3120
3800,76,104,104,104,3140,3140,3140
3801,922,446,446,446,3150,3150,3150
3802,84,446,446,446,3150,3150,3150
3803,76,99,99,99,3150,3150,3150
3804,76,103,103,103,3160,3160,3160
3805,922,446,446,446,3160,3160,3160
3806,84,446,446,446,3160,3160,3160
3807,76,105,105,105,3160,3160,3160
3808,76,105,105,105,3200,3200,3200
3809,83,206,206,206,3200,3200,3200
3810,76,105,105,105,3210,3210,3210
3811,76,98,98,98,3220,3220,3220
3812,76,104,104,104,3230,3230,3230
3813,76,99,99,99,3240,3235,3235
3814,76,105,105,105,3240,3235,3235
3815,76,99,99,99,3240,3245,3245
3816,76,105,105,105,3240,3245,3245
3817,72,86,86,86,3250,3250,3250
3818,926,447,447,447,3130,3255,3255
3819,922,446,446,446,3130,3255,3255
3820,75,447,447,447,3130,3255,3255
3821,925,447,447,447,3130,3255,3255
3822,75,95,95,95,3130,3255,3255
3823,923,95,95,95,3130,3255,3255
3824,84,446,446,446,3130,3255,3255
3825,924,447,447,447,3130,3255,3255
3826,364,447,447,447,3130,3255,3255
3827,364,447,447,447,3130,3256,3256
3828,924,447,447,447,3130,3256,3256
3829,926,447,447,447,3130,3256,3256
3830,84,446,446,446,3130,3256,3256
3831,75,447,447,447,3130,3256,3256
3832,922,446,446,446,3130,3256,3256
3833,925,447,447,447,3130,3256,3256
3834,923,95,95,95,3130,3256,3256
3835,75,95,95,95,3130,3256,3256
3836,926,447,447,447,3130,3257,3257
3837,922,446,446,446,3130,3257,3257
3838,923,95,95,95,3130,3257,3257
3839,924,447,447,447,3130,3257,3257
3840,75,447,447,447,3130,3257,3257
3841,364,447,447,447,3130,3257,3257
3842,925,447,447,447,3130,3257,3257
3843,75,95,95,95,3130,3257,3257
3844,84,446,446,446,3130,3257,3257
3845,926,447,447,447,3130,3258,3258
3846,924,447,447,447,3130,3258,3258
3847,364,447,447,447,3130,3258,3258
3848,75,447,447,447,3130,3258,3258
3849,922,446,446,446,3130,3258,3258
3850,925,447,447,447,3130,3258,3258
3851,75,95,95,95,3130,3258,3258
3852,923,95,95,95,3130,3258,3258
3853,84,446,446,446,3130,3258,3258
3854,73,89,89,89,3260,3260,3261
3855,73,89,89,89,3260,3260,3270
3856,61,89,89,89,3260,3260,3261
3857,61,89,89,89,3260,3260,3270
3858,922,446,446,446,3300,3300,3300
3859,NA,106,208,208,3300,3300,3300
3860,80,203,203,203,3300,3300,3300
3861,922,446,208,208,3300,3300,3300
3862,84,446,446,446,3300,3300,3300
3863,85,208,208,208,3300,3300,3300
3864,452,208,208,208,3300,3300,3300
3865,84,446,208,208,3300,3300,3300
3866,81,204,204,204,3310,3310,3310
3867,84,446,208,208,3320,3320,3322
3868,84,446,208,208,3320,3320,3321
3869,84,446,208,208,3320,3320,3323
3870,84,446,208,208,3320,3320,3324
3871,84,446,208,208,3320,3320,3330
3872,453,235,235,235,3320,3320,3322
3873,453,235,235,235,3320,3320,3321
3874,453,235,235,235,3320,3320,3323
3875,453,235,235,235,3320,3320,3324
3876,453,235,235,235,3320,3320,3330
3877,165,235,235,235,3320,3320,3322
3878,165,235,235,235,3320,3320,3321
3879,165,235,235,235,3320,3320,3323
3880,165,235,235,235,3320,3320,3324
3881,165,235,235,235,3320,3320,3330
3882,85,208,208,208,3320,3320,3322
3883,85,208,208,208,3320,3320,3321
3884,85,208,208,208,3320,3320,3323
3885,85,208,208,208,3320,3320,3324
3886,85,208,208,208,3320,3320,3330
3887,NA,106,208,208,3320,3320,3322
3888,NA,106,208,208,3320,3320,3321
3889,NA,106,208,208,3320,3320,3323
3890,NA,106,208,208,3320,3320,3324
3891,NA,106,208,208,3320,3320,3330
3892,83,235,235,235,3320,3320,3322
3893,83,235,235,235,3320,3320,3321
3894,83,235,235,235,3320,3320,3323
3895,83,235,235,235,3320,3320,3324
3896,83,235,235,235,3320,3320,3330
3897,162,235,235,235,3320,3320,3322
3898,162,235,235,235,3320,3320,3321
3899,162,235,235,235,3320,3320,3323
3900,162,235,235,235,3320,3320,3324
3901,162,235,235,235,3320,3320,3330
3902,173,235,235,235,3320,3320,3322
3903,173,235,235,235,3320,3320,3321
3904,173,235,235,235,3320,3320,3323
3905,173,235,235,235,3320,3320,3324
3906,173,235,235,235,3320,3320,3330
3907,80,203,203,203,3320,3320,3322
3908,80,203,203,203,3320,3320,3321
3909,80,203,203,203,3320,3320,3323
3910,80,203,203,203,3320,3320,3324
3911,80,203,203,203,3320,3320,3330
3912,640,235,235,235,3320,3320,3322
3913,640,235,235,235,3320,3320,3321
3914,640,235,235,235,3320,3320,3323
3915,640,235,235,235,3320,3320,3324
3916,640,235,235,235,3320,3320,3330
3917,922,446,208,208,3320,3320,3322
3918,922,446,208,208,3320,3320,3321
3919,922,446,208,208,3320,3320,3323
3920,922,446,208,208,3320,3320,3324
3921,922,446,208,208,3320,3320,3330
3922,452,208,208,208,3320,3320,3322
3923,452,208,208,208,3320,3320,3321
3924,452,208,208,208,3320,3320,3323
3925,452,208,208,208,3320,3320,3324
3926,452,208,208,208,3320,3320,3330
3927,83,206,206,206,3320,3320,3322
3928,83,206,206,206,3320,3320,3321
3929,83,206,206,206,3320,3320,3323
3930,83,206,206,206,3320,3320,3324
3931,83,206,206,206,3320,3320,3330
3932,153,235,235,235,3320,3320,3322
3933,153,235,235,235,3320,3320,3321
3934,153,235,235,235,3320,3320,3323
3935,153,235,235,235,3320,3320,3324
3936,153,235,235,235,3320,3320,3330
3937,195,235,235,235,3320,3320,3322
3938,195,235,235,235,3320,3320,3321
3939,195,235,235,235,3320,3320,3323
3940,195,235,235,235,3320,3320,3324
3941,195,235,235,235,3320,3320,3330
3942,452,208,208,208,3400,3400,3402
